id,left,top,right,bottom,image,valid,assigned_user_id,origin_source_id,,tag_id,usable
1441,0.1905,0.1259,0.782,0.863,cropped-images-dev/SZ58RC5UGFG_1.jpg,1,5,12333,NULL,NULL,1
1442,0.0952,0.303,0.87,0.8873,cropped-images-dev/EVSKUBBDHLL_1.jpg,1,5,12334,NULL,NULL,1
1443,0.0751,0.1702,0.9139,0.893,cropped-images-dev/KY7KJLJFBGU_1.jpg,1,5,12335,NULL,NULL,1
1444,0.1465,0.5916,0.8132,0.8559,cropped-images-dev/2PDH5GPXH3T_1.jpg,1,5,12336,NULL,NULL,1
1446,0.1667,0.423,0.826,0.8473,cropped-images-dev/RZWTKN9WYBB_1.jpg,1,5,12338,NULL,NULL,1
1447,0.1886,0.5245,0.7271,0.8645,cropped-images-dev/P0VZBVR51LJ_1.jpg,1,5,12339,NULL,NULL,1
1448,0.1172,0.263,0.8608,0.8588,cropped-images-dev/WHUB3WJLS1G_1.jpg,1,5,12340,NULL,NULL,1
1449,0.1484,0.333,0.8498,0.843,cropped-images-dev/F1LABC73BXA_1.jpg,1,5,12341,NULL,NULL,1
1450,0.0916,0.3688,0.9084,0.8845,cropped-images-dev/ZP30P04M2BF_1.jpg,1,5,12342,NULL,NULL,1
1451,0.1923,0.5388,0.804,0.8773,cropped-images-dev/2DPYWK5SPSI_1.jpg,1,5,12343,NULL,NULL,1
1452,0.1264,0.4716,0.848,0.8388,cropped-images-dev/S5HSUQAFDVF_1.jpg,1,5,12344,NULL,NULL,1
1453,0.1227,0.4702,0.8828,0.8873,cropped-images-dev/6M1HV2W1WFS_1.jpg,1,5,12345,NULL,NULL,1
1454,0.1099,0.1673,0.837,0.8602,cropped-images-dev/WRMOJ2XPWIO_1.jpg,1,5,12346,NULL,NULL,1
1455,0.2234,0.273,0.7472,0.8673,cropped-images-dev/1YU2DRUG8RI_1.jpg,1,5,12347,NULL,NULL,1
1456,0.1795,0.1345,0.7839,0.873,cropped-images-dev/HS0VMG9LGKN_1.jpg,1,5,12348,NULL,NULL,1
1457,0.1209,0.303,0.8553,0.863,cropped-images-dev/Q208C7XYEUF_1.jpg,1,5,12349,NULL,NULL,1
1458,0.1612,0.2516,0.8333,0.8745,cropped-images-dev/6MENK4L8V4L_1.jpg,1,5,12350,NULL,NULL,1
1459,0.141,0.3802,0.881,0.8773,cropped-images-dev/OQGR8VHOF4W_1.jpg,1,5,12351,NULL,NULL,1
1460,0.1447,0.3145,0.8425,0.8816,cropped-images-dev/L0FED0Q8AZE_1.jpg,1,5,12352,NULL,NULL,1
1461,0.1465,0.4745,0.8736,0.8559,cropped-images-dev/SK0FVUX0CYF_1.jpg,1,5,12353,NULL,NULL,1
1462,0.152,0.1273,0.8443,0.8788,cropped-images-dev/BW8CD42031Z_1.jpg,1,5,12354,NULL,NULL,1
1464,0.1081,0.3145,0.8791,0.883,cropped-images-dev/VYKH3J8ICGU_1.jpg,1,5,12356,NULL,NULL,1
1465,0.1575,0.1573,0.8608,0.8788,cropped-images-dev/NK0U7JRMNSY_1.jpg,1,5,12357,NULL,NULL,1
1466,0.152,0.2416,0.8864,0.913,cropped-images-dev/D6TXLWFVLDL_1.jpg,1,5,12358,NULL,NULL,1
1467,0.1502,0.2759,0.8718,0.9017,cropped-images-dev/QYA7VFZ7L5E_2.jpg,1,5,12359,NULL,NULL,1
1471,0.1849,0.071,0.8167,0.9385,,0,NULL,12364,NULL,NULL,1
1472,0.1495,0.0624,0.8344,0.9561,,0,NULL,12365,NULL,NULL,1
1473,0.2379,0.3149,0.7203,0.8699,,0,NULL,12372,NULL,NULL,1
1476,0.1533,0.0597,0.8033,0.9663,cropped-images-dev/0X5TOZDLIRI_1.jpg,1,5,12453,NULL,NULL,1
1477,0.0833,0.0397,0.9233,0.9863,cropped-images-dev/BW9H911LDUZ_1.jpg,1,5,12454,NULL,NULL,1
1478,0.0833,0.2596,0.95,0.8863,cropped-images-dev/QUK6C5MPN8F_1.jpg,1,5,12455,NULL,NULL,1
1479,0.0133,0.2596,0.97,0.853,cropped-images-dev/H6DRTL8GQHM_1.jpg,1,5,12456,NULL,NULL,1
1480,0.1467,0.3596,1,0.9196,cropped-images-dev/59FY8Y1TTXM_1.jpg,1,5,12457,NULL,NULL,1
1481,0.16,0.043,0.8033,1,cropped-images-dev/QCQVK8PUDIZ_1.jpg,1,5,12458,NULL,NULL,1
1483,0.1267,0.013,0.8667,0.9996,cropped-images-dev/VZKN1962BRF_1.jpg,1,5,12460,NULL,NULL,1
1484,0.0467,0.013,0.9533,0.9663,cropped-images-dev/1N9RTL5Q8NU_1.jpg,1,5,12461,NULL,NULL,1
1485,0.13,0.073,0.8433,0.9896,cropped-images-dev/A3EGOECV5XH_1.jpg,1,5,12462,NULL,NULL,1
1486,0.1033,0.313,1,0.933,cropped-images-dev/GQ5PDYYYSFD_1.jpg,1,5,12463,NULL,NULL,1
1487,0.0367,0.083,0.93,0.8796,cropped-images-dev/359NTUUHCXS_1.jpg,1,5,12464,NULL,NULL,1
1488,0.15,0.3763,0.9433,0.9763,cropped-images-dev/5UTJZRNW71N_1.jpg,1,5,12465,NULL,NULL,1
1489,0.1533,0.2885,1,0.8852,cropped-images-dev/HCVESTBNQFC_1.jpg,1,5,12855,NULL,NULL,1
1491,0.08,0.0619,0.96,0.9319,cropped-images-dev/FH4UMUX9WVA_1.jpg,1,5,12857,NULL,NULL,1
1492,0.3567,0.4685,0.7167,0.9819,cropped-images-dev/QI16BAHS7YH_1.jpg,1,5,12858,NULL,NULL,1
1493,0.0133,0.1485,0.9767,0.8785,cropped-images-dev/M8TAZ3K9ZKV_1.jpg,1,5,12859,NULL,NULL,1
1494,0.08,0.0352,0.9233,0.9652,cropped-images-dev/9H51H2U1J5H_1.jpg,1,5,12860,NULL,NULL,1
1495,0.1333,0.0452,0.9367,0.9785,cropped-images-dev/2ZRLIF5I85F_1.jpg,1,5,12861,NULL,NULL,1
1496,0.29,0.0285,0.7267,0.9485,cropped-images-dev/V19TP8MXQDG_1.jpg,1,5,12862,NULL,NULL,1
1497,0.0867,0.0519,0.93,0.9119,cropped-images-dev/MJ0MUW79MTU_1.jpg,1,5,12863,NULL,NULL,1
1498,0.0033,0.1452,0.98,0.9185,cropped-images-dev/S6WLWED6MTH_1.jpg,1,5,12864,NULL,NULL,1
1499,0.0333,0.2852,0.9867,0.9785,cropped-images-dev/J9M5HA3VGRY_1.jpg,1,5,12865,NULL,NULL,1
1500,0.0567,0.1885,0.9467,0.9452,cropped-images-dev/OWZH5KQFVHM_1.jpg,1,5,12866,NULL,NULL,1
1501,0.15,0.1252,0.91,0.8119,cropped-images-dev/8ZAFY3ILH5E_1.jpg,1,5,12867,NULL,NULL,1
1502,0.1567,0,0.9833,0.9319,cropped-images-dev/38ZLWSX6C6U_1.jpg,1,5,12868,NULL,NULL,1
1503,0.0633,0.0485,0.9667,0.9852,cropped-images-dev/0JPGIIXYJIO_1.jpg,1,5,12869,NULL,NULL,1
1504,0.1,0.1685,0.9367,0.8385,cropped-images-dev/R2W1DL05NPZ_1.jpg,1,5,12870,NULL,NULL,1
1505,0.03,0.1419,0.97,0.8785,cropped-images-dev/1TGECEFBHPG_1.jpg,1,5,12871,NULL,NULL,1
1506,0.1333,0.0819,0.9,0.8885,cropped-images-dev/Q0UQ3ZPTK5F_1.jpg,1,5,12872,NULL,NULL,1
1507,0.2433,0.1519,0.7267,0.9952,cropped-images-dev/DGMTQ9K6DNW_1.jpg,1,5,12873,NULL,NULL,1
1508,0,0.1419,1,0.8352,cropped-images-dev/GB1R49KSCXX_1.jpg,1,5,12874,NULL,NULL,1
1509,0.0833,0.0585,0.6,0.9252,cropped-images-dev/WTVAL397SDW_1.jpg,1,5,12875,NULL,NULL,1
1510,0.1767,0.0119,0.8267,0.9952,cropped-images-dev/S7YIH9PIXBK_1.jpg,1,5,12876,NULL,NULL,1
1511,0.21,0.0219,0.7867,1,cropped-images-dev/V2YG9CNCA9Y_1.jpg,1,5,12877,NULL,NULL,1
1512,0.0767,0.1152,0.8767,0.9019,cropped-images-dev/H7GFZX0UNYP_1.jpg,1,5,12878,NULL,NULL,1
1513,0.08,0.1285,0.93,0.8685,cropped-images-dev/NHY5QS4F0ZA_1.jpg,1,5,12880,NULL,NULL,1
1515,0.1033,0.3152,0.9967,0.8885,cropped-images-dev/YO6XU2ERSMO_1.jpg,1,5,12882,NULL,NULL,1
1516,0.1267,0.1519,0.8367,0.9885,cropped-images-dev/Q9BUNYRN0FN_1.jpg,1,5,12883,NULL,NULL,1
1517,0.1567,0.0319,0.8567,0.9585,cropped-images-dev/3OBN6BIBFLP_1.jpg,1,5,12884,NULL,NULL,1
1518,0.1833,0.0119,0.8133,0.9985,cropped-images-dev/S99SOQBBEJN_1.jpg,1,5,12885,NULL,NULL,1
1519,0.28,0.0419,0.8233,0.9152,cropped-images-dev/AVV0FVMR7KM_1.jpg,1,5,12886,NULL,NULL,1
1520,0.17,0,0.85,0.9619,cropped-images-dev/37GS0YKD48D_1.jpg,1,5,12887,NULL,NULL,1
1522,0.4667,0.1519,0.9567,0.5919,cropped-images-dev/0TQACFRJJXL_1.jpg,1,5,12889,NULL,NULL,1
1523,0.1333,0,0.87,0.9585,cropped-images-dev/SE72T1QBUFY_1.jpg,1,5,12890,NULL,NULL,1
1524,0.48,0.2352,0.72,0.6285,cropped-images-dev/27A16KLNECD_1.jpg,1,5,12891,NULL,NULL,1
1526,0,0.2252,1,0.8985,cropped-images-dev/QR2Z4S9NY4G_1.jpg,1,5,12893,NULL,NULL,1
1527,0.1533,0.0152,0.9033,0.8519,cropped-images-dev/SDMEJ1A8G7S_1.jpg,1,5,12894,NULL,NULL,1
1528,0.0167,0.2452,0.98,0.8619,cropped-images-dev/WCE7B9ZGY2P_1.jpg,1,5,12895,NULL,NULL,1
1529,0.0467,0.0652,0.9367,0.9685,cropped-images-dev/H4DMUCO4N1M_1.jpg,1,5,12896,NULL,NULL,1
1530,0.16,0.0119,0.8333,0.9819,cropped-images-dev/YV0T2N8B2SN_1.jpg,1,5,12897,NULL,NULL,1
1531,0.0867,0.1085,0.8967,0.9085,cropped-images-dev/Y23R64IG45N_1.jpg,1,5,12898,NULL,NULL,1
1532,0.1167,0.0119,0.8867,0.9985,cropped-images-dev/V3GM26W1H3X_1.jpg,1,5,12899,NULL,NULL,1
1533,0.1667,0.0119,0.8367,1,cropped-images-dev/F8GB23X04PS_1.jpg,1,5,12900,NULL,NULL,1
1534,0.07,0.1852,0.9267,0.7919,cropped-images-dev/O8EW3EB2YHX_1.jpg,1,5,12901,NULL,NULL,1
1535,0.01,0.1519,0.7433,0.8985,cropped-images-dev/C584QU0815X_1.jpg,1,5,12903,NULL,NULL,1
1536,0.2267,0.0152,0.77,0.9919,cropped-images-dev/81X89VCOR8P_1.jpg,1,5,12904,NULL,NULL,1
1537,0.2333,0.0652,0.7733,0.8685,cropped-images-dev/4Y11OFUI7CJ_1.jpg,1,5,12905,NULL,NULL,1
1538,0.0867,0.0585,0.9033,0.9052,cropped-images-dev/EAF0URJNDGV_1.jpg,1,5,12906,NULL,NULL,1
1539,0.0367,0.1885,0.97,0.9285,cropped-images-dev/AZL33L87KCE_1.jpg,1,5,12907,NULL,NULL,1
1540,0.1067,0.0852,0.8967,0.9785,cropped-images-dev/72U9VRIT1OO_1.jpg,1,5,12908,NULL,NULL,1
1541,0.01,0.0019,0.8667,0.8485,cropped-images-dev/BS7OZXPHMOB_1.jpg,1,5,12909,NULL,NULL,1
1542,0.1833,0,0.7967,0.9052,cropped-images-dev/BOTKB6F5BZO_1.jpg,1,5,12910,NULL,NULL,1
1543,0.03,0.2119,0.9467,0.7985,cropped-images-dev/76IRQ2JNX5R_1.jpg,1,5,12911,NULL,NULL,1
1544,0.33,0.0119,0.6733,0.9985,cropped-images-dev/G8FWYOGK9OL_1.jpg,1,5,12912,NULL,NULL,1
1545,0.06,0.2752,0.7867,0.7085,cropped-images-dev/GMHXXIEMO1Q_1.jpg,1,5,12913,NULL,NULL,1
1546,0.1067,0.0552,0.8867,0.9685,cropped-images-dev/AZPIZ0WQV9H_1.jpg,1,5,12914,NULL,NULL,1
1548,0.1967,0.0452,0.83,0.9885,cropped-images-dev/4V7B7VV4WZD_1.jpg,1,5,12916,NULL,NULL,1
1549,0.26,0.0152,0.7367,0.9752,cropped-images-dev/6IE7DJ0DTTF_1.jpg,1,5,12917,NULL,NULL,1
1550,0.0667,0.3852,0.96,0.9785,cropped-images-dev/UY7LSPZ3F3C_1.jpg,1,5,12918,NULL,NULL,1
1551,0.01,0.0952,0.9767,0.9052,cropped-images-dev/89QY9FN4N3U_1.jpg,1,5,12919,NULL,NULL,1
1552,0.1833,0.0152,0.8067,0.9985,cropped-images-dev/URD6W6TOLXS_1.jpg,1,5,12920,NULL,NULL,1
1554,0.0567,0.2485,0.9167,0.8019,cropped-images-dev/696XPXYM6HR_1.jpg,1,5,12922,NULL,NULL,1
1555,0.31,0.2519,0.6733,0.8952,cropped-images-dev/NW52L0SVNHS_1.jpg,1,5,12923,NULL,NULL,1
1556,0.1633,0.0252,0.8433,0.9952,cropped-images-dev/TQH1WSX3HUV_1.jpg,1,5,12924,NULL,NULL,1
1557,0.48,0.1285,1,0.8119,cropped-images-dev/FRZGNAGIA7T_1.jpg,1,5,12925,NULL,NULL,1
1558,0.0533,0.1819,0.95,0.9285,cropped-images-dev/MYNQIHBPR6U_1.jpg,1,5,12926,NULL,NULL,1
1559,0.06,0,0.7433,0.8885,cropped-images-dev/UY9D7Z02F2Q_1.jpg,1,5,12927,NULL,NULL,1
1560,0.47,0.5752,0.8433,0.9819,cropped-images-dev/B1IR1TNZGPW_1.jpg,1,5,12928,NULL,NULL,1
1561,0.0167,0.2085,0.9567,0.8152,cropped-images-dev/XLD6WD1IBBY_1.jpg,1,5,12929,NULL,NULL,1
1562,0.2167,0.3219,0.82,0.9119,cropped-images-dev/UHPN36GPZ7H_1.jpg,1,5,12930,NULL,NULL,1
1563,0.1433,0.1819,0.8467,0.7952,cropped-images-dev/3F17NFH6DIG_1.jpg,1,5,12931,NULL,NULL,1
1564,0.2033,0.0619,0.79,0.9285,cropped-images-dev/D6RHDGG7W5W_1.jpg,1,5,12932,NULL,NULL,1
1566,0.1833,0.0552,0.8,0.9552,cropped-images-dev/O2K04SM0ATS_1.jpg,1,5,12934,NULL,NULL,1
1567,0.06,0.1352,0.94,0.8652,cropped-images-dev/TW596WURN5C_1.jpg,1,5,12935,NULL,NULL,1
1568,0.1667,0.3985,0.8633,0.9852,cropped-images-dev/M6K4Z0SUXPL_1.jpg,1,5,12936,NULL,NULL,1
1569,0.1033,0.1185,0.94,0.8619,cropped-images-dev/SASGVSSWMWZ_1.jpg,1,5,12937,NULL,NULL,1
1570,0.0367,0.2685,0.97,0.8985,cropped-images-dev/CLQDOCP6ZKA_1.jpg,1,5,12938,NULL,NULL,1
1571,0.11,0,0.8967,0.9752,cropped-images-dev/9ITV8CQLH8T_1.jpg,1,5,12939,NULL,NULL,1
1572,0.0633,0.2519,0.9633,0.8685,cropped-images-dev/OII0T56SOLC_1.jpg,1,5,12940,NULL,NULL,1
1573,0.18,0.0119,0.8633,0.9819,cropped-images-dev/6APID4YJ9UR_1.jpg,1,5,12941,NULL,NULL,1
1574,0.1767,0.0485,0.8333,0.9819,cropped-images-dev/3X4IMKPGGRM_1.jpg,1,5,12942,NULL,NULL,1
1575,0.13,0.0685,0.92,0.9152,cropped-images-dev/T5VIKUCSD4X_1.jpg,1,5,12943,NULL,NULL,1
1576,0.1,0.0185,0.8767,0.9319,cropped-images-dev/L4GWDDMLZIA_1.jpg,1,5,12944,NULL,NULL,1
1577,0.0067,0.1552,1,1,cropped-images-dev/RBGA1NTZEQZ_1.jpg,1,5,12945,NULL,NULL,1
1578,0.5133,0.3552,1,0.7452,cropped-images-dev/MMGZ2CI2MJX_1.jpg,1,5,12946,NULL,NULL,1
1579,0.2633,0.0652,0.81,0.9785,cropped-images-dev/E4H511QXUPT_1.jpg,1,5,12947,NULL,NULL,1
1580,0.2167,0.0285,0.8133,0.9919,cropped-images-dev/MIIF4FBL04M_1.jpg,1,5,12950,NULL,NULL,1
1581,0.0533,0.2552,0.9367,0.8985,cropped-images-dev/S1QFDT8AWWK_1.jpg,1,5,12951,NULL,NULL,1
1582,0.0533,0.1285,0.9333,0.8319,cropped-images-dev/VBR9MWB1XQG_1.jpg,1,5,12952,NULL,NULL,1
1583,0.15,0.0319,0.8333,0.9352,cropped-images-dev/26YQO40NRSL_1.jpg,1,5,12953,NULL,NULL,1
1584,0.2067,0.0119,0.7933,1,cropped-images-dev/4LCOVZRXA8J_1.jpg,1,5,12954,NULL,NULL,1
1585,0.1433,0.2385,0.9233,0.7852,cropped-images-dev/JYXRZCT3NAF_1.jpg,1,5,12955,NULL,NULL,1
1587,0.08,0.0919,0.8767,0.9619,cropped-images-dev/95RL728UUOU_1.jpg,1,5,12957,NULL,NULL,1
1588,0.18,0.2619,0.8133,0.7552,cropped-images-dev/6OWZK7K3A4Q_1.jpg,1,5,12958,NULL,NULL,1
1589,0.12,0.0385,0.84,0.9785,cropped-images-dev/ZE63V63IBUH_1.jpg,1,5,12959,NULL,NULL,1
1590,0.1833,0.0119,0.8267,1,cropped-images-dev/MVHEOZDS47Q_1.jpg,1,5,12960,NULL,NULL,1
1591,0.05,0.1285,0.9667,0.8619,cropped-images-dev/RJ1HVD0K6LZ_1.jpg,1,5,12961,NULL,NULL,1
1592,0.03,0.2352,0.9533,0.8752,cropped-images-dev/LHI7OVYNTVK_1.jpg,1,5,12962,NULL,NULL,1
1593,0.1167,0.1285,0.6933,0.8885,cropped-images-dev/4SEWJR7HVOE_1.jpg,1,5,12963,NULL,NULL,1
1594,0.1067,0.2952,0.8967,0.8852,cropped-images-dev/TH2D3T55K4N_1.jpg,1,5,12964,NULL,NULL,1
1595,0.1833,0.1752,0.82,0.7752,cropped-images-dev/J1BTUDAFFGY_1.jpg,1,5,12965,NULL,NULL,1
1596,0.0733,0.2185,0.9233,0.8585,cropped-images-dev/43Q2Y45VSWM_1.jpg,1,5,12966,NULL,NULL,1
1597,0.25,0.0219,0.7567,0.9752,cropped-images-dev/3OMT3VKJP3C_1.jpg,1,5,12967,NULL,NULL,1
1598,0.1833,0,0.8267,0.9619,cropped-images-dev/Z49GLOCZP5F_1.jpg,1,5,12968,NULL,NULL,1
1599,0.1233,0.3452,0.8833,0.8352,cropped-images-dev/CK9I89QAOGH_1.jpg,1,5,12970,NULL,NULL,1
1600,0.0867,0,0.8567,0.9819,cropped-images-dev/MN3671HFR9E_1.jpg,1,5,12971,NULL,NULL,1
1601,0.1433,0.0119,0.87,0.9352,cropped-images-dev/UADKPYQM34C_1.jpg,1,5,12972,NULL,NULL,1
1602,0.05,0.1785,0.9633,0.8619,cropped-images-dev/B6VAMFTW7ZD_1.jpg,1,5,12973,NULL,NULL,1
1603,0.2633,0,0.8233,0.8519,cropped-images-dev/MR3H0LGSHIT_1.jpg,1,5,12974,NULL,NULL,1
1604,0,0.0785,0.9967,0.9819,cropped-images-dev/1SS6ADYYRBE_1.jpg,1,5,12975,NULL,NULL,1
1605,0,0.3419,0.9833,0.8785,cropped-images-dev/T3H9EH2JQFO_1.jpg,1,5,12976,NULL,NULL,1
1606,0.0967,0.1685,0.9,0.8219,cropped-images-dev/P389Y5JA26W_1.jpg,1,5,12977,NULL,NULL,1
1607,0.2267,0.0185,0.78,1,cropped-images-dev/REFFPSZEZUO_1.jpg,1,5,12978,NULL,NULL,1
1608,0.1567,0.0585,0.8667,0.9352,cropped-images-dev/UPWUUR83V8Z_1.jpg,1,5,12979,NULL,NULL,1
1609,0.01,0.3585,0.9667,0.8619,cropped-images-dev/Q8ZGOG06MQP_1.jpg,1,5,12980,NULL,NULL,1
1610,0.09,0.1952,0.9167,0.7985,cropped-images-dev/RH68WVKISLG_1.jpg,1,5,12981,NULL,NULL,1
1611,0.13,0.2185,0.8733,0.8752,cropped-images-dev/DETE78EVLPD_1.jpg,1,5,12982,NULL,NULL,1
1612,0.31,0.3385,0.7133,0.6385,cropped-images-dev/74TCOFZ7TDM_1.jpg,1,5,12983,NULL,NULL,1
1613,0.0167,0.2052,0.9533,0.7985,cropped-images-dev/A7K4Y6ILF0I_1.jpg,1,5,12984,NULL,NULL,1
1614,0.1067,0.1985,0.93,0.8052,cropped-images-dev/7U4P6UNLE1N_1.jpg,1,5,12985,NULL,NULL,1
1615,0.18,0.0619,0.8167,0.9485,cropped-images-dev/OJXCKKL11AP_1.jpg,1,5,12986,NULL,NULL,1
1616,0.1333,0.1419,0.8767,0.9119,cropped-images-dev/S8YQZEYJ3SB_1.jpg,1,5,12987,NULL,NULL,1
1617,0.1667,0,0.8067,0.8952,cropped-images-dev/K63LAJ8WL6E_1.jpg,1,5,12988,NULL,NULL,1
1618,0.1633,0.0185,0.81,1,cropped-images-dev/P73KK5KA6UH_1.jpg,1,5,12989,NULL,NULL,1
1619,0.1033,0.0552,0.9267,0.9485,cropped-images-dev/OLHFLSGQW6T_1.jpg,1,5,12990,NULL,NULL,1
1620,0.09,0.0919,0.9267,0.9152,cropped-images-dev/R499V6S4IJL_1.jpg,1,5,12991,NULL,NULL,1
1621,0.1233,0.1185,0.8867,0.9519,cropped-images-dev/TCLUKOPA1QI_1.jpg,1,5,12992,NULL,NULL,1
1622,0.0333,0.0685,0.97,0.9719,cropped-images-dev/7LLFY36AYZE_1.jpg,1,5,12993,NULL,NULL,1
1623,0.1067,0,0.9133,0.9852,cropped-images-dev/WCGA94MGQ6Q_1.jpg,1,5,12994,NULL,NULL,1
1624,0.27,0.0619,0.7167,0.9919,cropped-images-dev/AXFCAJJ7CES_1.jpg,1,5,12995,NULL,NULL,1
1625,0.17,0,1,0.8352,cropped-images-dev/BMLCYAA30UR_1.jpg,1,5,12996,NULL,NULL,1
1626,0.0567,0.4119,0.9533,0.9852,cropped-images-dev/V8J57DFVJ6F_1.jpg,1,5,12997,NULL,NULL,1
1627,0.1967,0.2152,0.7167,0.9619,cropped-images-dev/VB5RJJ2NTUF_1.jpg,1,5,12998,NULL,NULL,1
1628,0.0933,0.1352,0.8867,0.9052,cropped-images-dev/FR5FXUZ0TGS_1.jpg,1,5,12999,NULL,NULL,1
1629,0.0133,0.0785,0.93,0.9452,cropped-images-dev/N1V53HE57ET_1.jpg,1,5,13001,NULL,NULL,1
1630,0.1267,0.1619,0.8933,0.8519,cropped-images-dev/UJG54LMSNER_1.jpg,1,5,13002,NULL,NULL,1
1631,0.0433,0.0985,0.9233,0.9619,cropped-images-dev/5PUZ8PK10RO_1.jpg,1,5,13003,NULL,NULL,1
1632,0.0667,0.0985,1,0.8685,cropped-images-dev/RMV1WQ9NBYL_1.jpg,1,5,13004,NULL,NULL,1
1633,0.07,0.3185,0.8,1,cropped-images-dev/2HJK5UEHKIQ_1.jpg,1,5,13005,NULL,NULL,1
1634,0.0833,0.0652,0.9133,0.9419,cropped-images-dev/6RP7DRNIPMT_1.jpg,1,5,13006,NULL,NULL,1
1635,0.2067,0.0319,0.81,0.9952,cropped-images-dev/7W014RE39JY_1.jpg,1,5,13007,NULL,NULL,1
1636,0.03,0.2352,1,0.8685,cropped-images-dev/AWP00LQIYRV_1.jpg,1,5,13008,NULL,NULL,1
1637,0.2233,0.1352,0.7667,0.9219,cropped-images-dev/ZWXMY1SR7EF_1.jpg,1,5,13009,NULL,NULL,1
1638,0.0833,0.2785,0.9,0.8885,cropped-images-dev/Z0IPBDDN3IU_1.jpg,1,5,13010,NULL,NULL,1
1639,0.1233,0.1252,0.8367,0.9085,cropped-images-dev/FQZOF5AH6BS_1.jpg,1,5,13011,NULL,NULL,1
1640,0.0267,0.1752,0.9933,0.9919,cropped-images-dev/RSS7K9TUG4T_1.jpg,1,5,13012,NULL,NULL,1
1641,0.0433,0.2419,0.96,0.8752,cropped-images-dev/Q29PHFX7I2K_1.jpg,1,5,13013,NULL,NULL,1
1642,0.1967,0.0152,0.95,0.9952,cropped-images-dev/VMPOXC82RJB_1.jpg,1,5,13014,NULL,NULL,1
1643,0.1367,0.2219,0.87,0.7985,cropped-images-dev/GNY7RUNFN6W_1.jpg,1,5,13015,NULL,NULL,1
1644,0.1167,0.2652,0.9,0.8119,cropped-images-dev/61W9ADPDJOW_1.jpg,1,5,13016,NULL,NULL,1
1645,0.2633,0.0052,1,0.9785,cropped-images-dev/SLIN7WORRRJ_1.jpg,1,5,13017,NULL,NULL,1
1646,0.0133,0.0052,0.8333,0.9685,cropped-images-dev/GTFGQV35OGW_1.jpg,1,5,13018,NULL,NULL,1
1647,0.1733,0.2719,0.8733,0.7685,cropped-images-dev/Q3MU2U80JDR_1.jpg,1,5,13019,NULL,NULL,1
1648,0.2033,0.0185,0.77,1,cropped-images-dev/FKXOYRPX8YI_1.jpg,1,5,13020,NULL,NULL,1
1649,0.0167,0.1919,0.9933,0.8785,cropped-images-dev/YS58DFXNNAS_1.jpg,1,5,13021,NULL,NULL,1
1650,0.1567,0.2419,0.8367,0.7719,cropped-images-dev/YPHGL0P5DKZ_1.jpg,1,5,13022,NULL,NULL,1
1651,0.0633,0.3119,1,0.8752,cropped-images-dev/SBF0NLXHBTA_1.jpg,1,5,13023,NULL,NULL,1
1652,0.0767,0.2219,0.92,0.9085,cropped-images-dev/4FCMVYD4OVQ_1.jpg,1,5,13024,NULL,NULL,1
1653,0.2067,0,0.7967,1,cropped-images-dev/F4XSFIW9Q5C_1.jpg,1,5,13025,NULL,NULL,1
1654,0.2667,0.2519,0.54,1,cropped-images-dev/4DOGWFZ503V_1.jpg,1,5,13026,NULL,NULL,1
1655,0.0367,0.2685,0.8967,0.7719,cropped-images-dev/O8E5J7BS1BU_1.jpg,1,5,13027,NULL,NULL,1
1656,0,0.0085,0.9433,0.9852,cropped-images-dev/D0XFCH3M7DY_1.jpg,1,5,13028,NULL,NULL,1
1657,0.0233,0.2452,0.9567,0.8185,cropped-images-dev/9YK1QZ5Y0WY_1.jpg,1,5,13029,NULL,NULL,1
1660,0.2233,0.1285,0.82,0.8685,cropped-images-dev/71P2P7T7MLW_1.jpg,1,5,13032,NULL,NULL,1
1661,0.1667,0.1819,0.8533,0.8819,cropped-images-dev/864Y97GDVYQ_1.jpg,1,5,13034,NULL,NULL,1
1662,0.1567,0.0219,0.83,0.9452,cropped-images-dev/NTBEA94PMKT_1.jpg,1,5,13035,NULL,NULL,1
1663,0.2433,0.0052,0.73,0.9852,cropped-images-dev/CR9T6D9F5HG_1.jpg,1,5,13036,NULL,NULL,1
1664,0.1367,0,0.83,1,cropped-images-dev/99ZMANJKUWN_1.jpg,1,5,13037,NULL,NULL,1
1665,0.2433,0.3585,0.8967,0.9019,cropped-images-dev/A5C0OUQF9SG_1.jpg,1,5,13038,NULL,NULL,1
1666,0.0533,0.0285,0.94,0.9919,cropped-images-dev/SO8FMCZNY0Z_1.jpg,1,5,13039,NULL,NULL,1
1667,0.1833,0.0385,0.79,0.9819,cropped-images-dev/PA5EE8SNJNS_1.jpg,1,5,13040,NULL,NULL,1
1669,0.0533,0.1719,0.9467,0.8852,cropped-images-dev/6TS85DQEKJO_1.jpg,1,5,13042,NULL,NULL,1
1670,0.0433,0.2719,0.9267,0.8819,cropped-images-dev/OAWLKNGU6FN_1.jpg,1,5,13043,NULL,NULL,1
1671,0.15,0.2419,0.8633,0.8285,cropped-images-dev/JWCYYEKX6BY_1.jpg,1,5,13044,NULL,NULL,1
1672,0.21,0.2385,0.8167,0.9519,cropped-images-dev/L0CWX4Z21AP_1.jpg,1,5,13045,NULL,NULL,1
1673,0.2467,0.0219,0.74,0.9019,cropped-images-dev/63C8P1N34QU_1.jpg,1,5,13046,NULL,NULL,1
