id,left,top,right,bottom,image,valid,user,origin_source_id,category_id,,
529,0,0,1,1,cropped-images-dev/U3HY1YKROSM_1.jpg,NULL,NULL,12784,NULL,NULL,NULL
530,0.1556,0.0069,1,0.9803,cropped-images-dev/9J1EBSBUVDU_1.jpg,NULL,NULL,13329,NULL,NULL,NULL
531,0,0,1,1,cropped-images-dev/4TO2UOKCSJD_1.jpg,NULL,NULL,12785,NULL,NULL,NULL
532,0,0,1,1,cropped-images-dev/Z2SR6DFDSJQ_1.jpg,NULL,NULL,12786,NULL,NULL,NULL
533,0.0107,0.2207,0.9857,0.9522,cropped-images-dev/KIN66FK7DAI_1.jpg,NULL,NULL,13330,NULL,NULL,NULL
534,0.2147,0.6206,0.4971,1,cropped-images-dev/OMESTW4W51R_1.jpg,NULL,NULL,13331,NULL,NULL,NULL
535,0,0,1,1,cropped-images-dev/S9EZBPIQC5Z_1.jpg,NULL,NULL,12787,NULL,NULL,NULL
536,0,0,1,1,cropped-images-dev/GNYJBOKMT6U_1.jpg,NULL,NULL,12788,NULL,NULL,NULL
537,0,0,1,1,cropped-images-dev/RXTWLW06X1G_1.jpg,NULL,NULL,12789,NULL,NULL,NULL
538,0.022,0.0302,0.952,0.9655,cropped-images-dev/H0UU3T6RGUB_1.jpg,NULL,NULL,13332,NULL,NULL,NULL
539,0.112,0.0208,0.883,1,,NULL,NULL,12790,NULL,NULL,NULL
540,0.0649,0.0291,0.9281,0.9216,cropped-images-dev/XH62UJA5SZN_2.jpg,NULL,NULL,12791,NULL,NULL,NULL
541,0,0,1,1,cropped-images-dev/AZMP5ZU34QC_1.jpg,NULL,NULL,12792,NULL,NULL,NULL
542,0.0175,0.011,0.9492,0.9849,,NULL,NULL,13335,NULL,NULL,NULL
543,0.0143,0.0933,0.99,0.9036,cropped-images-dev/IWC2ACP9O5K_1.jpg,NULL,NULL,12794,NULL,NULL,NULL
544,0.0058,0.003,1,0.9644,cropped-images-dev/BFCGGZSC8OM_1.jpg,NULL,NULL,13336,NULL,NULL,NULL
545,0,0.0307,0.9838,0.9844,,NULL,NULL,13337,NULL,NULL,NULL
546,0.0236,0.014,0.9612,0.9935,,NULL,NULL,13338,NULL,NULL,NULL
547,0.029,0.0093,0.9565,0.9866,,NULL,NULL,13339,NULL,NULL,NULL
548,0.0375,0.0345,0.9925,0.9907,,NULL,NULL,13340,NULL,NULL,NULL
549,0,0,1,1,cropped-images-dev/9IOBU44WA2A_1.jpg,NULL,NULL,13519,NULL,NULL,NULL
550,0.0447,0.0394,0.9812,0.9318,cropped-images-dev/WV1QVF1ACTT_1.jpg,NULL,NULL,13341,NULL,NULL,NULL
551,0.0625,0.032,0.935,0.8494,cropped-images-dev/UR3CS5HA7WH_1.jpg,NULL,NULL,13520,NULL,NULL,NULL
552,0.0643,0.0764,0.9191,0.944,cropped-images-dev/ER66OCXQOOB_1.jpg,NULL,NULL,13342,NULL,NULL,NULL
553,0.0263,0.0161,0.9688,0.9673,cropped-images-dev/P4RKX9D8ACA_1.jpg,NULL,NULL,13343,NULL,NULL,NULL
554,0.0269,0.0112,0.9493,0.9654,,NULL,NULL,13344,NULL,NULL,NULL
555,0,0,1,1,cropped-images-dev/R5C55JDG4IM_1.jpg,NULL,NULL,13345,NULL,NULL,NULL
556,0.0813,0.0106,0.811,0.9534,cropped-images-dev/74D1H04YNJM_1.jpg,NULL,NULL,13346,NULL,NULL,NULL
557,0.0478,0.0205,0.9224,0.9796,,NULL,NULL,13347,NULL,NULL,NULL
558,0,0,1,1,cropped-images-dev/1G4YOT1GBFK_1.jpg,NULL,NULL,13523,NULL,NULL,NULL
559,0.062,0.3297,0.985,0.927,cropped-images-dev/6DRKR766MTX_1.jpg,NULL,NULL,13524,NULL,NULL,NULL
560,0.0975,0.0307,0.8912,0.9544,cropped-images-dev/XAC5CH0ADVG_1.jpg,NULL,NULL,13525,NULL,NULL,NULL
561,0.1147,0.0541,0.9053,0.9488,cropped-images-dev/GE2TETOTGZH_1.jpg,NULL,NULL,13348,NULL,NULL,NULL
562,0.0357,0.0632,0.9571,0.9275,cropped-images-dev/OAQS81QGZAB_1.jpg,NULL,NULL,13526,NULL,NULL,NULL
563,0.0867,0.0038,0.9383,0.9938,,NULL,NULL,13349,NULL,NULL,NULL
564,0.0085,0.0163,0.9986,0.9825,cropped-images-dev/Z1SGMXSWHXY_1.jpg,NULL,NULL,13350,NULL,NULL,NULL
565,0.0646,0.018,0.8063,0.9739,cropped-images-dev/9OAQXXXPU4Z_1.jpg,NULL,NULL,13527,NULL,NULL,NULL
566,0,0,1,1,,NULL,NULL,13351,NULL,NULL,NULL
567,0.1412,0.062,0.855,0.942,cropped-images-dev/HQN0ZT7I0AU_1.jpg,NULL,NULL,13532,NULL,NULL,NULL
568,0.0612,0.0407,0.945,0.9344,cropped-images-dev/JLVVQ80VZZN_1.jpg,NULL,NULL,13533,NULL,NULL,NULL
569,0,0,1,1,cropped-images-dev/KMGGB9ISRCJ_1.jpg,NULL,NULL,13534,NULL,NULL,NULL
570,0,0,1,1,cropped-images-dev/8CPA9ZDIZDZ_1.jpg,NULL,NULL,13535,NULL,NULL,NULL
571,0,0,1,1,cropped-images-dev/BZ6D73H9GLO_1.jpg,NULL,NULL,13537,NULL,NULL,NULL
572,0,0,1,1,cropped-images-dev/O9KQ080KKRQ_1.jpg,NULL,NULL,13538,NULL,NULL,NULL
573,0,0,1,1,cropped-images-dev/MVCFIX4PE0Q_1.jpg,NULL,NULL,13539,NULL,NULL,NULL
574,0,0,1,1,cropped-images-dev/0EDKOP7QMMK_1.jpg,NULL,NULL,13540,NULL,NULL,NULL
575,0.0421,0.3382,0.9421,0.8062,cropped-images-dev/RS7VESQFPBA_1.jpg,NULL,NULL,13542,NULL,NULL,NULL
576,0,0,1,1,cropped-images-dev/G0VEFJ3815R_1.jpg,NULL,NULL,13545,NULL,NULL,NULL
577,0,0,1,1,cropped-images-dev/YC7EX68MNGN_1.jpg,NULL,NULL,13546,NULL,NULL,NULL
578,0,0,1,1,cropped-images-dev/7UB6P0IYM0G_1.jpg,NULL,NULL,13549,NULL,NULL,NULL
579,0,0,1,1,,NULL,NULL,13352,NULL,NULL,NULL
580,0,0,1,1,cropped-images-dev/5OA8O6PLM9E_1.jpg,NULL,NULL,13550,NULL,NULL,NULL
581,0.1167,0.0509,0.8667,0.9176,cropped-images-dev/T4Y0FM4TXTR_1.jpg,NULL,NULL,13353,NULL,NULL,NULL
582,0,0,1,1,cropped-images-dev/JEQU8BWOU6Q_1.jpg,NULL,NULL,13354,NULL,NULL,NULL
583,0.6603,0.6729,0.983,0.9956,cropped-images-dev/BZF5THT0R1Q_1.jpg,NULL,NULL,13356,NULL,NULL,NULL
584,0.0252,0.0402,0.9685,0.9738,,NULL,NULL,13357,NULL,NULL,NULL
585,0.1882,0.0637,0.7832,0.9885,cropped-images-dev/63MMN5TML7M_1.jpg,NULL,NULL,13358,NULL,NULL,NULL
586,0.3873,0.0178,0.9958,0.9803,,NULL,NULL,13359,NULL,NULL,NULL
587,0.0685,0.03,0.8664,0.9463,,NULL,NULL,13360,NULL,NULL,NULL
588,0,0,1,1,,NULL,NULL,13361,NULL,NULL,NULL
589,0,0,1,1,,NULL,NULL,13362,NULL,NULL,NULL
590,0,0,1,1,cropped-images-dev/PZAXKWJNILC_1.jpg,NULL,NULL,12886,NULL,NULL,NULL
591,0,0,1,1,cropped-images-dev/NRARLB3A62Q_1.jpg,NULL,NULL,12887,NULL,NULL,NULL
592,0.033,0.0625,0.9301,0.9536,cropped-images-dev/R6J6YFD552J_1.jpg,NULL,NULL,12888,NULL,NULL,NULL
593,0,0,1,1,cropped-images-dev/9E98ULQIJBW_1.jpg,NULL,NULL,12889,NULL,NULL,NULL
594,0.1562,0.0309,0.7762,0.9276,cropped-images-dev/WS84XSEIRJD_1.jpg,NULL,NULL,12890,NULL,NULL,NULL
595,0,0,1,1,cropped-images-dev/RIZ0DRD45BM_1.jpg,NULL,NULL,12891,NULL,NULL,NULL
596,0,0,1,1,cropped-images-dev/P08DJ3CT85B_1.jpg,NULL,NULL,12892,NULL,NULL,NULL
597,0,0,1,1,cropped-images-dev/V0QU8B42ZXQ_1.jpg,NULL,NULL,12894,NULL,NULL,NULL
598,0.042,0.0193,0.9418,0.9865,,NULL,NULL,13363,NULL,NULL,NULL
599,0,0,1,1,cropped-images-dev/I517NB131GC_1.jpg,NULL,NULL,13364,NULL,NULL,NULL
600,0,0,1,1,,NULL,NULL,13365,NULL,NULL,NULL
601,0.0733,0.0287,0.955,0.9754,,NULL,NULL,12895,NULL,NULL,NULL
603,0,0,1,1,cropped-images-dev/IUST8BPDE5H_1.jpg,NULL,NULL,12898,NULL,NULL,NULL
604,0,0,1,1,cropped-images-dev/1K085UV3W8Z_1.jpg,NULL,NULL,12899,NULL,NULL,NULL
605,0,0,1,1,cropped-images-dev/OJ612Q8EMOV_1.jpg,NULL,NULL,12900,NULL,NULL,NULL
606,0.2116,0.0093,0.831,0.4422,cropped-images-dev/VLDMYHG9PUU_1.jpg,NULL,NULL,12901,NULL,NULL,NULL
607,0,0,1,1,cropped-images-dev/FL8E8SF83IC_1.jpg,NULL,NULL,13367,NULL,NULL,NULL
608,0,0,1,1,,NULL,NULL,13368,NULL,NULL,NULL
609,0.1274,0.0027,0.8423,0.9848,cropped-images-dev/KXEXLBN3OHR_1.jpg,NULL,NULL,13370,NULL,NULL,NULL
610,0.0282,0.0153,0.9186,0.9878,,NULL,NULL,13371,NULL,NULL,NULL
611,0.0293,0.0163,0.956,0.9567,,NULL,NULL,13372,NULL,NULL,NULL
612,0.008,0.0577,0.9627,0.875,cropped-images-dev/E1QALCU4HQQ_1.jpg,NULL,NULL,13373,NULL,NULL,NULL
613,0,0,1,1,cropped-images-dev/WAUS6W9SQBH_1.jpg,NULL,NULL,13374,NULL,NULL,NULL
614,0.314,0.0621,0.9404,1,cropped-images-dev/MAM44RGB4PP_1.jpg,NULL,NULL,13375,NULL,NULL,NULL
615,0,0,1,1,cropped-images-dev/8WKQDD95QOM_1.jpg,NULL,NULL,13376,NULL,NULL,NULL
616,0.0504,0.1176,0.8413,0.9849,cropped-images-dev/P2GY4MOAC7K_1.jpg,NULL,NULL,13377,NULL,NULL,NULL
617,0,0,1,1,cropped-images-dev/WONZKJX927O_1.jpg,NULL,NULL,13378,NULL,NULL,NULL
618,0.2375,0.0357,0.8638,0.982,,NULL,NULL,13379,NULL,NULL,NULL
619,0,0,1,1,cropped-images-dev/A8SP9WQPUGW_1.jpg,NULL,NULL,13380,NULL,NULL,NULL
620,0.1877,0.0487,0.8809,0.9735,,NULL,NULL,13381,NULL,NULL,NULL
621,0,0,1,1,cropped-images-dev/GIDQGDOG4MO_1.jpg,NULL,NULL,13383,NULL,NULL,NULL
622,0,0,1,1,cropped-images-dev/HYZUJH8YENW_1.jpg,NULL,NULL,13387,NULL,NULL,NULL
623,0,0,1,1,,NULL,NULL,13388,NULL,NULL,NULL
624,0.0562,0.2186,0.9738,0.7865,cropped-images-dev/9EW5GKUQDIB_1.jpg,NULL,NULL,13389,NULL,NULL,NULL
625,0,0,1,1,cropped-images-dev/RDLY6YAC8RG_1.jpg,NULL,NULL,13390,NULL,NULL,NULL
626,0,0,1,1,cropped-images-dev/Q2NN0CYT5BJ_1.jpg,NULL,NULL,13391,NULL,NULL,NULL
627,0.1052,0.115,0.8625,0.8864,cropped-images-dev/C8XVICJA6QF_1.jpg,NULL,NULL,13392,NULL,NULL,NULL
628,0,0,1,1,cropped-images-dev/TADHX9MMT6B_1.jpg,NULL,NULL,13393,NULL,NULL,NULL
629,0,0,1,1,cropped-images-dev/HX2P6Y42HKQ_1.jpg,NULL,NULL,13394,NULL,NULL,NULL
630,0,0,1,1,cropped-images-dev/2RLPGJ355QC_1.jpg,NULL,NULL,13395,NULL,NULL,NULL
631,0,0,1,1,,NULL,NULL,13396,NULL,NULL,NULL
632,0.0979,0.0701,0.948,0.9435,cropped-images-dev/DN63RB4WQ8I_1.jpg,NULL,NULL,13398,NULL,NULL,NULL
633,0,0,1,1,,NULL,NULL,13399,NULL,NULL,NULL
634,0.0368,0.0545,0.9,0.9211,cropped-images-dev/DMB9VPFGG0T_1.jpg,NULL,NULL,13400,NULL,NULL,NULL
635,0.155,0.0995,0.8406,0.9554,cropped-images-dev/U8F813EEC5A_1.jpg,NULL,NULL,13401,NULL,NULL,NULL
636,0.1293,0.187,0.876,0.981,cropped-images-dev/MPWSCPRTWKU_1.jpg,NULL,NULL,13404,NULL,NULL,NULL
637,0,0,1,1,cropped-images-dev/5AXOQLOTPCY_1.jpg,NULL,NULL,13405,NULL,NULL,NULL
638,0,0,1,1,cropped-images-dev/1KBE1K9VH2Q_1.jpg,NULL,NULL,13406,NULL,NULL,NULL
639,0,0,1,1,cropped-images-dev/5Q8VND4GJ2U_1.jpg,NULL,NULL,13407,NULL,NULL,NULL
640,0,0,1,1,cropped-images-dev/XV4NEMMYYKX_1.jpg,NULL,NULL,13408,NULL,NULL,NULL
641,0,0,1,1,,NULL,NULL,13410,NULL,NULL,NULL
642,0,0,1,1,cropped-images-dev/UKRG8SPRPMN_1.jpg,NULL,NULL,13412,NULL,NULL,NULL
643,0,0,1,1,,NULL,NULL,13414,NULL,NULL,NULL
644,0,0,1,1,,NULL,NULL,13415,NULL,NULL,NULL
645,0,0,1,1,,NULL,NULL,13416,NULL,NULL,NULL
646,0.1055,0.0181,0.9435,0.9758,,NULL,NULL,13417,NULL,NULL,NULL
647,0,0,1,1,cropped-images-dev/NYX1SER5PBQ_1.jpg,NULL,NULL,13420,NULL,NULL,NULL
648,0.05,0.0752,0.9676,0.9693,cropped-images-dev/YGPNVQ05CSF_1.jpg,NULL,NULL,13421,NULL,NULL,NULL
649,0.0825,0.003,0.9123,0.8205,cropped-images-dev/NOISJQVB8DA_1.jpg,NULL,NULL,13422,NULL,NULL,NULL
650,0.086,0.0007,0.9526,0.8837,cropped-images-dev/NGLQWQT53NL_1.jpg,NULL,NULL,13423,NULL,NULL,NULL
651,0.13,0.097,0.8762,0.9194,cropped-images-dev/8NNNULWN5IS_1.jpg,NULL,NULL,13551,NULL,NULL,NULL
652,0.1772,0.003,0.8825,0.8498,cropped-images-dev/1SQRGMCFK6Z_1.jpg,NULL,NULL,13424,NULL,NULL,NULL
653,0,0,1,1,cropped-images-dev/4LE1CA6OL7N_1.jpg,NULL,NULL,13426,NULL,NULL,NULL
654,0.1034,0.5217,0.8534,0.9643,cropped-images-dev/874ST40EEFX_1.jpg,NULL,NULL,13554,NULL,NULL,NULL
655,0.1,0.0571,0.9172,0.9978,cropped-images-dev/AT4G68L8VBD_1.jpg,NULL,NULL,13428,NULL,NULL,NULL
656,0,0,1,1,cropped-images-dev/88G33DVSBQT_1.jpg,NULL,NULL,13429,NULL,NULL,NULL
657,0.0662,0.3082,0.935,0.8494,cropped-images-dev/ZEBSJFO4D1J_1.jpg,NULL,NULL,13557,NULL,NULL,NULL
658,0.1622,0.2257,0.9511,0.9257,cropped-images-dev/X186RJMUCXA_1.jpg,NULL,NULL,13435,NULL,NULL,NULL
659,0.1338,0.062,0.8362,0.952,cropped-images-dev/H05NNHDBNPQ_1.jpg,NULL,NULL,13562,NULL,NULL,NULL
660,0.1471,0.0169,0.8176,1,cropped-images-dev/E2ZJA4DHGQF_1.jpg,NULL,NULL,13438,NULL,NULL,NULL
661,0,0,1,1,cropped-images-dev/H2Z7CGSMXXF_1.jpg,NULL,NULL,13441,NULL,NULL,NULL
662,0.04,0.1724,0.961,0.9117,cropped-images-dev/757DFBYTITW_1.jpg,NULL,NULL,13565,NULL,NULL,NULL
663,0.1842,0.1182,0.7842,0.8462,cropped-images-dev/62DG5G1KYWO_1.jpg,NULL,NULL,13566,NULL,NULL,NULL
664,0.0772,0.006,0.8421,0.9798,cropped-images-dev/22JEUOM16GH_1.jpg,NULL,NULL,13567,NULL,NULL,NULL
665,0.0394,0.3009,0.9565,0.8575,cropped-images-dev/SMHYI7X60CI_1.jpg,NULL,NULL,13568,NULL,NULL,NULL
666,0,0,1,1,cropped-images-dev/0U84XLK3EET_1.jpg,NULL,NULL,13443,NULL,NULL,NULL
667,0,0,1,1,cropped-images-dev/KPS1P7JXFUE_1.jpg,NULL,NULL,13444,NULL,NULL,NULL
668,0.0578,0.0306,0.9859,0.9962,cropped-images-dev/ZU1UBFMZ4UY_1.jpg,NULL,NULL,13569,NULL,NULL,NULL
669,0,0,1,1,cropped-images-dev/D95HBDGXD5R_1.jpg,NULL,NULL,13571,NULL,NULL,NULL
670,0.0735,0.1058,0.7647,0.9836,cropped-images-dev/GG1VRCPUBOE_1.jpg,NULL,NULL,13445,NULL,NULL,NULL
671,0.0094,0.0837,0.9859,0.9696,cropped-images-dev/SHH92BG6JCQ_1.jpg,NULL,NULL,13574,NULL,NULL,NULL
672,0,0,1,1,cropped-images-dev/NIX47UEY06A_1.jpg,NULL,NULL,13576,NULL,NULL,NULL
673,0.3588,0.0502,0.9353,0.9613,cropped-images-dev/TQRVSXTEW2L_1.jpg,NULL,NULL,13448,NULL,NULL,NULL
674,0.0905,0.089,0.879,0.948,cropped-images-dev/BQZD4PDIVOW_1.jpg,NULL,NULL,13577,NULL,NULL,NULL
675,0.0711,0.0678,0.94,0.9352,cropped-images-dev/KFAXTGK9KEQ_1.jpg,NULL,NULL,13449,NULL,NULL,NULL
676,0,0,1,1,cropped-images-dev/JXXN2O1PHRM_1.jpg,NULL,NULL,13450,NULL,NULL,NULL
677,0.0548,0.0264,0.9511,0.962,,NULL,NULL,13578,NULL,NULL,NULL
678,0,0,1,1,cropped-images-dev/CQCK1GV0KQJ_1.jpg,NULL,NULL,13451,NULL,NULL,NULL
679,0.0059,0.0058,0.8353,1,cropped-images-dev/9Z405U88KOH_1.jpg,NULL,NULL,13456,NULL,NULL,NULL
680,0.0175,0.0462,0.9632,0.954,cropped-images-dev/64IWVL7NXZZ_1.jpg,NULL,NULL,13457,NULL,NULL,NULL
681,0.1471,0.0095,0.5765,0.6724,cropped-images-dev/9FMFBXJ6KZU_1.jpg,NULL,NULL,13458,NULL,NULL,NULL
682,0.3125,0.0657,0.99,0.8082,cropped-images-dev/PWZSVZ9QA8K_1.jpg,NULL,NULL,13459,NULL,NULL,NULL
683,0.0842,0.3142,0.9579,0.8102,cropped-images-dev/IXQAKQSUVAE_1.jpg,NULL,NULL,13580,NULL,NULL,NULL
684,0.087,0.6553,0.9171,0.9736,cropped-images-dev/DWONYB2FRMH_1.jpg,NULL,NULL,13581,NULL,NULL,NULL
685,0.0611,0.0415,0.966,0.9573,cropped-images-dev/U796QBH89PT_1.jpg,NULL,NULL,13582,NULL,NULL,NULL
686,0,0,1,1,cropped-images-dev/7CNLO1HX9WZ_1.jpg,NULL,NULL,13583,NULL,NULL,NULL
687,0.1853,0.0391,0.9529,1,cropped-images-dev/4WONC5XBIXE_1.jpg,NULL,NULL,13461,NULL,NULL,NULL
688,0.1176,0.0243,0.85,1,cropped-images-dev/839GUYKYK2Q_1.jpg,NULL,NULL,13462,NULL,NULL,NULL
689,0.1735,0.0095,0.7647,1,cropped-images-dev/UFBMAY24Y1F_1.jpg,NULL,NULL,13463,NULL,NULL,NULL
690,0.0567,0.2514,0.9483,0.9261,cropped-images-dev/PE62JPAVKKL_1.jpg,NULL,NULL,13585,NULL,NULL,NULL
691,0.1296,0.0588,0.8722,0.9894,cropped-images-dev/YLHN1WAGPEE_1.jpg,NULL,NULL,13465,NULL,NULL,NULL
692,0.0183,0.2104,0.99,0.9636,cropped-images-dev/X6CCDVV4VXT_1.jpg,NULL,NULL,13586,NULL,NULL,NULL
693,0.08,0.0707,0.8312,0.9607,cropped-images-dev/XYUB7AO0UQL_1.jpg,NULL,NULL,13587,NULL,NULL,NULL
694,0,0,1,1,cropped-images-dev/QG9XQN8BO4M_1.jpg,NULL,NULL,13588,NULL,NULL,NULL
695,0.0441,0.0095,0.8441,0.8317,cropped-images-dev/92UNC1YD0EM_1.jpg,NULL,NULL,13466,NULL,NULL,NULL
696,0.1676,0.028,0.9235,1,cropped-images-dev/NR9T7XR8SAM_1.jpg,NULL,NULL,13467,NULL,NULL,NULL
697,0,0,1,1,cropped-images-dev/PN0BMFZTX0T_1.jpg,NULL,NULL,13468,NULL,NULL,NULL
698,0.2862,0.007,0.745,0.927,cropped-images-dev/PEIE9RSQTLB_1.jpg,NULL,NULL,13590,NULL,NULL,NULL
699,0,0,1,1,cropped-images-dev/1UVFAXJ96MW_1.jpg,NULL,NULL,13591,NULL,NULL,NULL
700,0.0673,0.0438,0.9854,0.9352,cropped-images-dev/GXQZHJ34EBR_1.jpg,NULL,NULL,13470,NULL,NULL,NULL
701,0,0,1,1,cropped-images-dev/C5XDDN5QU3T_1.jpg,NULL,NULL,13592,NULL,NULL,NULL
702,0.54,0.0009,0.94,0.4926,cropped-images-dev/LVFJPG7AA8U_1.jpg,NULL,NULL,13593,NULL,NULL,NULL
703,0.515,0,0.945,0.4993,cropped-images-dev/5YSGW0CWQUG_1.jpg,NULL,NULL,13594,NULL,NULL,NULL
704,0,0,1,1,cropped-images-dev/ZIYGH22227J_1.jpg,NULL,NULL,13595,NULL,NULL,NULL
705,0,0,1,1,cropped-images-dev/UV4C6BJJ7AX_1.jpg,NULL,NULL,13472,NULL,NULL,NULL
706,0,0,1,1,cropped-images-dev/KSAIAN0RDVI_1.jpg,NULL,NULL,13473,NULL,NULL,NULL
707,0.0877,0.0201,0.94,0.9319,cropped-images-dev/A7RCKO1ZZNR_1.jpg,NULL,NULL,13596,NULL,NULL,NULL
708,0.175,0.3113,0.6767,0.9046,cropped-images-dev/ZAYUM1FNW0W_1.jpg,NULL,NULL,13476,NULL,NULL,NULL
709,0.2029,0.0502,0.9029,1,cropped-images-dev/JKJQX4772WB_1.jpg,NULL,NULL,13478,NULL,NULL,NULL
710,0.133,0.1206,0.838,0.9826,cropped-images-dev/N92S0Z731DJ_1.jpg,NULL,NULL,13482,NULL,NULL,NULL
711,0.0162,0.0582,0.9825,0.9582,cropped-images-dev/W18WJRPHM5W_1.jpg,NULL,NULL,13598,NULL,NULL,NULL
712,0.0594,0.0161,0.9391,0.9673,cropped-images-dev/K6RAYT6L5YV_1.jpg,NULL,NULL,13599,NULL,NULL,NULL
713,0,0,1,1,cropped-images-dev/GMVBN9JPN3K_1.jpg,NULL,NULL,13600,NULL,NULL,NULL
714,0.1412,0.0058,1,0.9613,cropped-images-dev/CX3JJLL9AZN_1.jpg,NULL,NULL,13483,NULL,NULL,NULL
715,0,0,1,1,cropped-images-dev/QO7XZHMG5EN_1.jpg,NULL,NULL,13484,NULL,NULL,NULL
716,0,0,1,1,cropped-images-dev/DWN4YMEHSKW_1.jpg,NULL,NULL,13601,NULL,NULL,NULL
717,0,0,1,1,cropped-images-dev/54TFDHABNJS_1.jpg,NULL,NULL,13486,NULL,NULL,NULL
718,0,0,1,1,cropped-images-dev/J1WKIG1797Z_1.jpg,NULL,NULL,13602,NULL,NULL,NULL
719,0.3784,0.6926,0.5031,0.9776,cropped-images-dev/5QXV4BG8O1D_1.jpg,NULL,NULL,13487,NULL,NULL,NULL
720,0,0,1,1,cropped-images-dev/MVNOLQES7QX_1.jpg,NULL,NULL,13605,NULL,NULL,NULL
721,0.0935,0.0078,0.9095,0.9788,cropped-images-dev/OMZ9HHNM5IW_1.jpg,NULL,NULL,13489,NULL,NULL,NULL
722,0,0,1,1,cropped-images-dev/GKYLNPSTHZN_1.jpg,NULL,NULL,13606,NULL,NULL,NULL
723,0.0843,0,0.9557,0.9702,cropped-images-dev/7HCJETDWLZY_1.jpg,NULL,NULL,13607,NULL,NULL,NULL
724,0,0,1,1,cropped-images-dev/LOYU6YB7Z8M_1.jpg,NULL,NULL,13608,NULL,NULL,NULL
725,0,0,1,1,cropped-images-dev/2Q17RFKZCTQ_1.jpg,NULL,NULL,13492,NULL,NULL,NULL
726,0,0,1,1,cropped-images-dev/QS0LZMEDLFG_1.jpg,NULL,NULL,13609,NULL,NULL,NULL
727,0.1441,0.0317,0.9235,1,cropped-images-dev/LNZ0AR8L1OR_1.jpg,NULL,NULL,13493,NULL,NULL,NULL
728,0.0962,0.0735,0.8538,0.9898,cropped-images-dev/7BSGZ7FK9IR_1.jpg,NULL,NULL,13610,NULL,NULL,NULL
729,0.0167,0.0185,1,0.9819,cropped-images-dev/T9CZ3R1AO3X_1.jpg,NULL,NULL,13495,NULL,NULL,NULL
730,0.0832,0.0703,0.9366,0.9224,cropped-images-dev/OOEVDW5BLRF_1.jpg,NULL,NULL,13612,NULL,NULL,NULL
731,0.1559,0.0243,0.8853,1,cropped-images-dev/06F9CNK79ML_1.jpg,NULL,NULL,13613,NULL,NULL,NULL
732,0.0988,0.1132,0.9625,0.8082,cropped-images-dev/WMU9CGPDYJA_1.jpg,NULL,NULL,13614,NULL,NULL,NULL
733,0.013,0.014,0.9778,0.9751,cropped-images-dev/GQIEUX6NHTI_1.jpg,NULL,NULL,13497,NULL,NULL,NULL
734,0.0075,0.1244,1,0.8857,cropped-images-dev/9CL3BFC6ESU_1.jpg,NULL,NULL,13499,NULL,NULL,NULL
735,0,0,1,1,cropped-images-dev/RCOHERTCRHY_1.jpg,NULL,NULL,13616,NULL,NULL,NULL
736,0.2388,0.0457,0.8125,0.9882,cropped-images-dev/1AI30NKGGMX_1.jpg,NULL,NULL,13500,NULL,NULL,NULL
737,0,0,1,1,cropped-images-dev/SPXUBWXCHGB_1.jpg,NULL,NULL,13501,NULL,NULL,NULL
739,0,0,1,1,cropped-images-dev/MYZSDB0ODSN_1.jpg,NULL,NULL,13502,NULL,NULL,NULL
740,0,0,1,1,cropped-images-dev/TIFNPJ3169P_1.jpg,NULL,NULL,13503,NULL,NULL,NULL
741,0,0,1,1,cropped-images-dev/LNFR47IGLQH_1.jpg,NULL,NULL,13505,NULL,NULL,NULL
742,0.0254,0.2417,0.9873,0.9677,cropped-images-dev/IXT6FCCRGPE_1.jpg,NULL,NULL,13506,NULL,NULL,NULL
743,0.0952,0.0184,0.8871,1,cropped-images-dev/3YGJT8JMBLT_1.jpg,NULL,NULL,13508,NULL,NULL,NULL
744,0.0305,0.2827,0.9729,0.9804,cropped-images-dev/LSLGMGSY7PE_1.jpg,NULL,NULL,13511,NULL,NULL,NULL
745,0.025,0.168,0.9786,0.987,cropped-images-dev/HFJH3JCJ62N_1.jpg,NULL,NULL,13515,NULL,NULL,NULL
746,0,0,1,1,cropped-images-dev/0LYYYTHQEPX_1.jpg,NULL,NULL,13517,NULL,NULL,NULL
747,0,0,1,1,cropped-images-dev/M6LEL7LYI7U_1.jpg,NULL,NULL,13518,NULL,NULL,NULL
748,0.1938,0.0155,0.7708,0.9849,cropped-images-dev/0D01SE0JBQZ_1.jpg,NULL,NULL,13619,NULL,NULL,NULL
749,0.0269,0.0182,0.6731,0.9462,cropped-images-dev/GVWOBY4K0JT_1.jpg,NULL,NULL,13620,NULL,NULL,NULL
750,0.1695,0.0155,0.8941,1,cropped-images-dev/6QOGUROSZ3I_1.jpg,NULL,NULL,13622,NULL,NULL,NULL
751,0,0,1,1,cropped-images-dev/CIPO8BS4M0F_1.jpg,NULL,NULL,13623,NULL,NULL,NULL
752,0.0625,0.0236,0.9438,1,cropped-images-dev/ZHXP91SP9PK_1.jpg,NULL,NULL,13624,NULL,NULL,NULL
753,0,0,1,1,cropped-images-dev/22XBB8MANFZ_1.jpg,NULL,NULL,13625,NULL,NULL,NULL
754,0,0,1,1,cropped-images-dev/OA4ZK8MFWMR_1.jpg,NULL,NULL,13626,NULL,NULL,NULL
755,0,0,1,1,cropped-images-dev/MLSDI063YXW_1.jpg,NULL,NULL,13627,NULL,NULL,NULL
